"task","lt_hip_sagittal","lt_hip_frontal","lt_hip_transe","lt_knee_sagittal","lt_knee_frontal","lt_knee_transe","lt_ank_sagittal","lt_ank_frontal","lt_ank_transe","rt_hip_sagittal","rt_hip_frontal","rt_hip_transe","rt_knee_sagittal","rt_knee_frontal","rt_knee_transe","rt_ank_sagittal","rt_ank_frontal","rt_ank_transe","lt_plv_sagittal","lt_plv_frontal","lt_plv_transe","rt_plv_sagittal","rt_plv_frontal","rt_plv_transe"
25,83.5674265,-35.9558945,31.58790225,67.991592,50.41701725,27.46782375,16.93519225,2.3018405,-10.03505975,80.84078575,-26.82292375,25.7075255,66.59769625,52.12590275,18.9843285,19.418802,1.4629155,-6.742333,28.7414935,-0.367309499999999,1.59256475,28.7414935,0.367309499999999,-1.59256475
26,85.33629978,-36.56366194,33.26077106,72.32810242,51.22254182,29.95065992,17.7723027,2.14825492,-9.31221354,82.14102356,-27.33506364,26.3430141,70.862811,52.61191576,21.34327682,20.14680012,1.35628428,-6.08783772,28.07477124,-0.5782565,1.73186034,28.07477124,0.5782565,-1.73186034
27,87.08623209,-37.18648027,34.91955551,76.79402607,51.97868699,32.5679916,18.57317596,1.99215214,-8.57437812,83.58854661,-27.89485402,27.23368369,75.28939973,53.12327533,23.85060647,20.84669608,1.23438914,-5.33768582,27.43524836,-0.69253628,1.95036119,27.43524836,0.69253628,-1.95036119
28,88.98602452,-38.42734036,36.81808588,81.457219,52.5348144,35.41235828,19.2990918,1.80987316,-7.70910712,84.70618372,-27.8118948,27.90470556,79.32257276,53.60520676,26.16443964,21.43513072,1.12569284,-4.6671768,26.73994064,-1.04245796,2.68106628,26.73994064,1.04245796,-2.68106628
29,91.13452368,-39.90490836,39.06335618,86.10389802,53.02379376,38.36826376,19.89868325,1.62530505,-6.82928112,85.65503902,-27.62050669,28.23673273,83.15168903,54.01555802,28.44465064,21.89823066,1.00322601,-3.91017612,26.12071456,-1.54606942,3.613849,26.12071456,1.54606942,-3.613849
30,93.0141873,-39.0507877,40.9541109,90.1613725,54.7232264,41.3120327,20.2452138,1.6088078,-6.750474,88.6321883,-30.7804459,29.6437898,89.115832,54.2034484,32.3143862,22.3795887,0.679303600000001,-1.9019397,26.2850521,-0.915969300000002,2.7392429,26.2850521,0.915969300000002,-2.7392429
31,94.4247278,-35.66082195,42.17202304,93.99378191,57.76420682,44.75344855,20.34732091,1.76616127,-7.50105864,94.40188026,-37.46978163,33.18029895,97.21429111,53.82320492,37.6099667,22.94714552,0.133621109999999,1.48927393,27.2446622,0.890673780000002,-0.360202730000003,27.2446622,-0.890673780000002,0.360202730000003
32,96.7016542,-35.41273052,44.40762028,98.8980802,59.48482292,48.9750666,20.43280804,1.73366372,-7.34625452,97.7465332,-40.27268304,34.88253404,102.43050968,53.44620968,40.82756964,23.32745908,-0.222046680000001,3.69546424,27.63534132,1.1526662,-1.09835404,27.63534132,-1.1526662,1.09835404
33,100.27621942,-38.81050417,48.28830877,104.46472049,59.64233706,53.34775368,20.53105751,1.48830353,-6.1740315,97.38891836,-38.52550032,33.29931566,104.62051096,53.50066515,42.01419372,23.50376813,-0.33100775,4.36942751,27.38553275,-0.240838159999996,1.30295400999999,27.38553275,0.240838159999996,-1.30295400999999
34,104.5732378,-42.54458496,53.00219592,109.98020262,59.46920558,57.65599832,20.59290154,1.21193418,-4.84733568,96.67099066,-36.17156478,31.32323662,106.40865746,53.51973388,42.90387684,23.71053212,-0.41628298,4.89603988,27.13652938,-1.82928092,4.1578029,27.13652938,1.82928092,-4.1578029
35,109.32550335,-45.693326,58.21635885,115.48564225,59.2500719,62.01523665,20.64157955,0.9462477,-3.5668761,96.3828197,-34.3172228,29.6637033,108.48757815,53.29737305,43.9172755,24.0296526,-0.53941415,5.6549305,26.988327,-3.23863295,6.70952165,26.988327,3.23863295,-6.70952165
36,114.49643228,-48.23025796,63.90730032,121.00301472,58.85288872,66.34133668,20.730646,0.68037792,-2.2818724,96.36152144,-32.88039092,28.21769044,110.78147248,52.82316032,44.98501116,24.46221348,-0.69305844,6.59902388,26.86604368,-4.50656892,9.0088142,26.86604368,4.50656892,-9.0088142
37,120.01118596,-50.11199373,70.01125172,126.41102801,58.16338767,70.41328003,20.91012142,0.40584003,-0.952524439999999,96.47702729,-31.75811246,26.90404545,113.17873692,52.11778091,46.01466232,24.99291484,-0.86924739,7.67714826,26.72243079,-5.67777475,11.11168874,26.72243079,5.67777475,-11.11168874
